video_name,video_path,fps,total_frames,sample_every,sampled_frames,mean_visual_density,std_visual_density,max_visual_density
2d5ff2200633c95f6982e7971f2960fd2a83432f510ac3b1d45722b15c9f1f83.mp4,video/2d5ff2200633c95f6982e7971f2960fd2a83432f510ac3b1d45722b15c9f1f83.mp4,60.0,636,10,64,1.1092821503322303,0.44986375443015664,1.7514847534497395
2d71c4ce1323eeb92ec1239286a974dd24285931f8e158099b92dfb03fe7e5bd.mp4,video/2d71c4ce1323eeb92ec1239286a974dd24285931f8e158099b92dfb03fe7e5bd.mp4,60.0,636,10,64,1.871518527490345,0.07580893931787498,2.0009613043970127
34bccc188f289d984d88c24bd7a071de06dbb7d26d78cab14f1639851c41df24.mp4,video/34bccc188f289d984d88c24bd7a071de06dbb7d26d78cab14f1639851c41df24.mp4,60.0,636,10,64,1.4146630023622668,0.26797212457489805,1.717539653343445
40b790e8068d476218fd14a7d2217ffac7e8dd408df7b8f17d490f9f230e584c.mp4,video/40b790e8068d476218fd14a7d2217ffac7e8dd408df7b8f17d490f9f230e584c.mp4,60.0,636,10,64,0.8261214469794229,0.1691108609109511,1.157884100258801
4cc16b464b92bba7f4db58971b5363596dc309e7275dd4533464b3b008db6896.mp4,video/4cc16b464b92bba7f4db58971b5363596dc309e7275dd4533464b3b008db6896.mp4,60.0,636,10,64,1.2662582221771435,0.18688119068589695,1.6399032718476958
561c3ba7ac9ffe1022b1e3ec8f74e80dc3d7d6d0e51bb5b97859145d63b8c140.mp4,video/561c3ba7ac9ffe1022b1e3ec8f74e80dc3d7d6d0e51bb5b97859145d63b8c140.mp4,60.0,636,10,64,1.8752586337977508,0.07636871483151474,2.009937063984968
5872c0227d8a4b65d765ea9da1a75c46ae6fb9812f89a1ebe494ba0c908c6517.mp4,video/5872c0227d8a4b65d765ea9da1a75c46ae6fb9812f89a1ebe494ba0c908c6517.mp4,60.0,636,10,64,1.874522920841857,0.0771659778580838,2.007534662116673
591b1bcecd825582910166e4519a56ec3827838a7faf59237f5d7170565aba44.mp4,video/591b1bcecd825582910166e4519a56ec3827838a7faf59237f5d7170565aba44.mp4,60.0,636,10,64,1.5045041618905504,0.23031263249107886,1.8696379766068392
613bda98c804e7e4c715ac5f7989e4314b788e582f99a585a7f364ffca1b69be.mp4,video/613bda98c804e7e4c715ac5f7989e4314b788e582f99a585a7f364ffca1b69be.mp4,60.0,636,10,64,0.7375446267861954,0.11888741941400045,0.9951901724329991
659834938f6b18cf5d6ba1514f2ae6047023bce59dcc6a09cec21a39d4ceeec5.mp4,video/659834938f6b18cf5d6ba1514f2ae6047023bce59dcc6a09cec21a39d4ceeec5.mp4,60.0,636,10,64,1.8958492965841103,0.07592230774179778,2.0214328743596264
6de22b6769adbcdf0ef1be6253f8cc5418e0c394d35771f463be632c6349cb01.mp4,video/6de22b6769adbcdf0ef1be6253f8cc5418e0c394d35771f463be632c6349cb01.mp4,60.0,636,10,64,0.8364392327573854,0.14925237716815143,1.1332263860541698
7d58767ffb9d1beedffab7265c59911dcabe7eaec17e66729b7d2bff5ae0bd26.mp4,video/7d58767ffb9d1beedffab7265c59911dcabe7eaec17e66729b7d2bff5ae0bd26.mp4,60.0,636,10,64,1.0612151144783375,0.48356848130065305,1.7568387494106017
7fa2f0ef29977cae919a48ff365c050338e494a850dd721083315044087819df.mp4,video/7fa2f0ef29977cae919a48ff365c050338e494a850dd721083315044087819df.mp4,60.0,636,10,64,1.8975225729380831,0.07514983339446084,2.0127582375361417
837511d22de1e73f26aac1a815e25cbfdadef4c5b3a4926ea4bf217e7ac3c29d.mp4,video/837511d22de1e73f26aac1a815e25cbfdadef4c5b3a4926ea4bf217e7ac3c29d.mp4,60.0,636,10,64,2.0066092387577985,0.07873942289480038,2.183348460664396
88fdec3b88f1f9df00b7f9cbd68f5e67f1a6fd53f5abb773d30d0f1cd0d89630.mp4,video/88fdec3b88f1f9df00b7f9cbd68f5e67f1a6fd53f5abb773d30d0f1cd0d89630.mp4,60.0,636,10,64,1.2475565665916704,0.172844661315373,1.655196282924968
89c5923fd9ffffab6e1460ac91309bbbfd03d19f41a08a9d8bfc304c25ef3b3e.mp4,video/89c5923fd9ffffab6e1460ac91309bbbfd03d19f41a08a9d8bfc304c25ef3b3e.mp4,60.0,636,10,64,1.429745029184319,0.24339061835628562,1.714379720446209
937f0d80a7e74e320518efb7567f73d97cd2af601f5047e46015bd61e1ebe220.mp4,video/937f0d80a7e74e320518efb7567f73d97cd2af601f5047e46015bd61e1ebe220.mp4,60.0,636,10,64,2.0061291187920727,0.07903516068120767,2.1800596114036357
a193e9c4cad20c18e2d26cde21b574036509eb993bfa9a1f21432701f8972d7c.mp4,video/a193e9c4cad20c18e2d26cde21b574036509eb993bfa9a1f21432701f8972d7c.mp4,60.0,636,10,64,1.9999469601051492,0.08273267766898501,2.1877353262530943
aea1c46ab8601ecf3a03dff8c3e6108c0f1908ee0a75eb908dab95c8f10ffee0.mp4,video/aea1c46ab8601ecf3a03dff8c3e6108c0f1908ee0a75eb908dab95c8f10ffee0.mp4,60.0,636,10,64,1.4006877844635588,0.2791402930711495,1.7253271737103675
b1329f1f46961f2b4190e89137f81ec0c616d5ad41ec7e0b0541f244026c5441.mp4,video/b1329f1f46961f2b4190e89137f81ec0c616d5ad41ec7e0b0541f244026c5441.mp4,60.0,636,10,64,1.9157482186676007,0.04858816008029338,2.0007237493100396
b8ef9a57b5fdc369c94d6e10f32503e3f70484ad1a30527c1609401f846113e0.mp4,video/b8ef9a57b5fdc369c94d6e10f32503e3f70484ad1a30527c1609401f846113e0.mp4,60.0,636,10,64,1.2201707318028916,0.3325251625671015,1.7511503073264683
bc9d04d6e6ce93ed0bcde6357e2c10f54334e47002dbf7cfaa195e613296d1b7.mp4,video/bc9d04d6e6ce93ed0bcde6357e2c10f54334e47002dbf7cfaa195e613296d1b7.mp4,60.0,636,10,64,1.873504748538338,0.07746994277640465,2.0124617220060386
c08b8ba3188ed519016203cebbba011a58245d7fd4cdb40cd911f0e15bb0883a.mp4,video/c08b8ba3188ed519016203cebbba011a58245d7fd4cdb40cd911f0e15bb0883a.mp4,60.0,636,10,64,1.9148622913311526,0.04529292242517044,1.9971894251664222
c308dfea1753c78955f5fe9585752bda4b8099c970f342582b92d318a9e7b97d.mp4,video/c308dfea1753c78955f5fe9585752bda4b8099c970f342582b92d318a9e7b97d.mp4,60.0,636,10,64,0.8333550161197728,0.12570464128064923,1.0639137968643453
ca9ff607f474eed28a4c7d333572400f33b3a006bb91814a77b5fb5b753e2ef8.mp4,video/ca9ff607f474eed28a4c7d333572400f33b3a006bb91814a77b5fb5b753e2ef8.mp4,60.0,636,10,64,1.9142644831751798,0.048875374485775835,2.0014308448276195
cd6736300dc251eb8dd1d86b54534b52cafee43bd68e9f927a5aac6a1c7249df.mp4,video/cd6736300dc251eb8dd1d86b54534b52cafee43bd68e9f927a5aac6a1c7249df.mp4,60.0,636,10,64,1.2599532948345291,0.17715074350299997,1.6544068396235236
d386d692a5ed8bac3cc7facb605032f2de9a4a8a19561d98c1d9f7a760bdeea2.mp4,video/d386d692a5ed8bac3cc7facb605032f2de9a4a8a19561d98c1d9f7a760bdeea2.mp4,60.0,636,10,64,1.9147176735167353,0.048220382899280836,1.994102600513721
e27791affc0d85d89374a10a6e8f0930a2d0a009c0eaffd1a087928da0ebd1c4.mp4,video/e27791affc0d85d89374a10a6e8f0930a2d0a009c0eaffd1a087928da0ebd1c4.mp4,60.0,636,10,64,1.545317430804307,0.241805921905845,1.874058253470718
e40af30878e19eaabac0ecfeb7654b844b830771357635b03af5f09fb1fc649c.mp4,video/e40af30878e19eaabac0ecfeb7654b844b830771357635b03af5f09fb1fc649c.mp4,60.0,636,10,64,1.8726106426120177,0.07834850120752296,2.005519742170326
e5b0981b36fc24321d8d3ff1729b0d995ff4b20a0f8c988b4b65fc6d54bf5cd9.mp4,video/e5b0981b36fc24321d8d3ff1729b0d995ff4b20a0f8c988b4b65fc6d54bf5cd9.mp4,60.0,636,10,64,1.9132718379208833,0.04655964746421782,1.9997789772778314
e853c91d323330848e8f6bad3617cbfa2afa2cbc3698a7ff13db2a4b45206e73.mp4,video/e853c91d323330848e8f6bad3617cbfa2afa2cbc3698a7ff13db2a4b45206e73.mp4,60.0,636,10,64,1.8949712526871765,0.07832217173175533,2.0180901239812012
ebc75ed6e3de95086e652be2837206809270990546b20f49f3d5a1e6ba0e151b.mp4,video/ebc75ed6e3de95086e652be2837206809270990546b20f49f3d5a1e6ba0e151b.mp4,60.0,636,10,64,1.8953525993993754,0.07688412109637208,2.02084778940707
f084a168738c8c9f9595a98353e9ff16bb7d1e661987ff13505762e88741b68d.mp4,video/f084a168738c8c9f9595a98353e9ff16bb7d1e661987ff13505762e88741b68d.mp4,60.0,636,10,64,1.8729407385023074,0.07710774951777538,2.012537074752272
f3da1fee9d5bde9518f9f22cf737cbc601c6dde311b3af13689cb87ece46f7bc.mp4,video/f3da1fee9d5bde9518f9f22cf737cbc601c6dde311b3af13689cb87ece46f7bc.mp4,60.0,636,10,64,1.9163921614648407,0.04742708761708152,1.9967429036302402
