edge_density,keypoint_density,laplacian_variance,num_keypoints,visual_density,frame_id,time_sec
0.01813507080078125,0.0019073486328125,106.24009320906771,500,1.70520751795144,370,6.166666666666667
0.0170745849609375,0.0019073486328125,101.13926990237087,500,1.6950367417463852,380,6.333333333333333
0.016300201416015625,0.0019073486328125,90.47036686114734,500,1.67266254576874,390,6.5
0.01596832275390625,0.0019073486328125,90.46969603002071,500,1.672528327525945,400,6.666666666666667
0.014377593994140625,0.0019073486328125,82.28926072450122,500,1.653154414319935,410,6.833333333333333
0.0134429931640625,0.0019073486328125,77.24706872779643,500,1.6402909240648165,420,7.0
0.017215728759765625,0.00188446044921875,102.18544375766942,494,1.6879760300392752,430,7.166666666666667
0.01862335205078125,0.001300811767578125,146.27972026552015,341,1.5262407753685945,440,7.333333333333333
0.013362884521484375,0.000621795654296875,129.30170429911232,163,1.2280339282981951,450,7.5
0.00775909423828125,0.000637054443359375,111.58572749244922,167,1.2026684057606842,460,7.666666666666667
0.00762176513671875,0.000446319580078125,89.56978146707115,117,1.0828006619902881,470,7.833333333333333
0.00778961181640625,0.00046539306640625,93.75011976523092,122,1.0995216928840081,480,8.0
0.00797271728515625,0.000438690185546875,95.24692150983901,115,1.0920485588014173,490,8.166666666666666
0.008121490478515625,0.00052642822265625,119.85370153862459,138,1.1727360324296685,500,8.333333333333334
0.0064849853515625,0.000579833984375,108.34863638503884,152,1.1734358432622065,510,8.5
0.006683349609375,0.000591278076171875,108.583270883988,155,1.178521515301249,520,8.666666666666666
0.006786346435546875,0.00058746337890625,110.48178088269196,154,1.1804721256154556,530,8.833333333333334
0.006793975830078125,0.000576019287109375,111.66105266298109,151,1.1780020606034518,540,9.0
0.00685882568359375,0.000560760498046875,129.84225787709875,147,1.2018462213524503,550,9.166666666666666
0.00685882568359375,0.00055694580078125,130.74151944064943,146,1.2016902139414987,560,9.333333333333334
0.00719451904296875,0.00055694580078125,130.94267984456383,146,1.2021296448643926,570,9.5
0.006595611572265625,0.000591278076171875,131.1329078021081,155,1.2159111337604827,580,9.666666666666666
0.006595611572265625,0.00060272216796875,131.3827170632867,158,1.2208665316577245,590,9.833333333333334
0.00662994384765625,0.000591278076171875,131.32462685332575,155,1.2162148475706784,600,10.0
0.006591796875,0.0006103515625,131.89698789821705,160,1.2246922039579224,610,10.166666666666666
0.00656890869140625,0.0005950927734375,131.52758023043862,156,1.2180228281411762,620,10.333333333333334
0.00659942626953125,0.000598907470703125,131.67546078463783,157,1.2197839591372248,630,10.5
